OutputID,OutputName,OutputType,OutputTier,BuildingResourceTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7
dimensional-stabilizer-processor-t3,Dimensional Stabilizer Processor,BUILDING,3,1,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Pump Assembly,35,Transfer Lines,31,Flow Controller,27,Exotic Matter Core,26,Structural Shell,23,,,,
dimensional-stabilizer-processor-t4,Dimensional Stabilizer Processor,BUILDING,4,1,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Pump Assembly,42,Transfer Lines,37,Flow Controller,32,Exotic Matter Core,31,Structural Shell,28,Core Stabilizer,25,,
dimensional-stabilizer-processor-t5,Dimensional Stabilizer Processor,BUILDING,5,1,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Pump Assembly,49,Transfer Lines,43,Flow Controller,39,Exotic Matter Core,37,Structural Shell,34,Core Stabilizer,30,Sensor Array,27
dispersal-gas-mix-processor-t1,Dispersal Gas Mix Processor,BUILDING,1,1,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Protective Coating,25,Flow Controller,22,Barrier Material,19,,,,,,,,
dispersal-gas-mix-processor-t2,Dispersal Gas Mix Processor,BUILDING,2,1,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Protective Coating,29,Flow Controller,27,Barrier Material,23,Core Stabilizer,21,,,,,,
dispersal-gas-mix-processor-t3,Dispersal Gas Mix Processor,BUILDING,3,1,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Protective Coating,35,Flow Controller,33,Barrier Material,27,Core Stabilizer,25,Exotic Matter Core,23,,,,
dispersal-gas-mix-processor-t4,Dispersal Gas Mix Processor,BUILDING,4,1,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Protective Coating,42,Flow Controller,40,Barrier Material,32,Core Stabilizer,30,Exotic Matter Core,28,Heat Exchange Coils,25,,
dispersal-gas-mix-processor-t5,Dispersal Gas Mix Processor,BUILDING,5,1,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Protective Coating,51,Flow Controller,48,Barrier Material,38,Core Stabilizer,36,Exotic Matter Core,33,Heat Exchange Coils,30,Heat Sensor,27
dispersal-mechanism-processor-t1,Dispersal Mechanism Processor,BUILDING,1,1,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Barrier Material,25,Sensor Array,22,Transfer Lines,19,,,,,,,,
dispersal-mechanism-processor-t2,Dispersal Mechanism Processor,BUILDING,2,1,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,30,Sensor Array,26,Transfer Lines,23,Heat Circulation Pipes,21,,,,,,
dispersal-mechanism-processor-t3,Dispersal Mechanism Processor,BUILDING,3,1,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,35,Sensor Array,31,Transfer Lines,28,Heat Circulation Pipes,25,Pump Assembly,23,,,,
dispersal-mechanism-processor-t4,Dispersal Mechanism Processor,BUILDING,4,1,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,42,Sensor Array,37,Transfer Lines,34,Heat Circulation Pipes,30,Pump Assembly,28,Heat Exchange Coils,25,,
dispersal-mechanism-processor-t5,Dispersal Mechanism Processor,BUILDING,5,1,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,49,Sensor Array,44,Transfer Lines,40,Heat Circulation Pipes,35,Pump Assembly,33,Heat Exchange Coils,30,Structural Shell,27
drive-assembly-core-processor-t1,Drive Assembly Core Processor,BUILDING,1,5,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Strange Emitter,14,Living Metal Network,11,,,,,,,,
drive-assembly-core-processor-t2,Drive Assembly Core Processor,BUILDING,2,5,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,20,Strange Emitter,17,Living Metal Network,13,Particle Accelerator,13,,,,,,
drive-assembly-core-processor-t3,Drive Assembly Core Processor,BUILDING,3,5,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,24,Strange Emitter,21,Living Metal Network,15,Particle Accelerator,16,Processing Platform Core,15,,,,
drive-assembly-core-processor-t4,Drive Assembly Core Processor,BUILDING,4,5,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,29,Strange Emitter,26,Living Metal Network,18,Particle Accelerator,20,Processing Platform Core,18,Fusion Energy Core,17,,
drive-assembly-core-processor-t5,Drive Assembly Core Processor,BUILDING,5,5,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,35,Strange Emitter,31,Living Metal Network,22,Particle Accelerator,24,Processing Platform Core,22,Fusion Energy Core,21,Lunar Energy Matrix,19
dysprosium-shield-processor-t1,Dysprosium Shield Processor,BUILDING,1,4,60,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,19,Abyssal Energy Core,16,Fire Control Core,13,,,,,,,,
dysprosium-shield-processor-t2,Dysprosium Shield Processor,BUILDING,2,4,45,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,23,Abyssal Energy Core,20,Fire Control Core,16,Iridium,15,,,,,,
dysprosium-shield-processor-t3,Dysprosium Shield Processor,BUILDING,3,4,30,Barren Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,28,Abyssal Energy Core,24,Fire Control Core,19,Iridium,18,Energy Substrate,17,,,,
dysprosium-shield-processor-t4,Dysprosium Shield Processor,BUILDING,4,4,25,Dark Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,33,Abyssal Energy Core,28,Fire Control Core,22,Iridium,22,Energy Substrate,20,Kinetic Stabilizer Core,19,,
dysprosium-shield-processor-t5,Dysprosium Shield Processor,BUILDING,5,4,20,Ice Giant,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,40,Abyssal Energy Core,34,Fire Control Core,27,Iridium,26,Energy Substrate,24,Kinetic Stabilizer Core,23,Power Management Core,21
electromagnet-processor-t1,Electromagnet Processor,BUILDING,1,2,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Processing Matrix,23,Cobalt,20,Climate Controller,17,,,,,,,,
electromagnet-processor-t2,Electromagnet Processor,BUILDING,2,2,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Processing Matrix,28,Cobalt,24,Climate Controller,21,Alloy Frame,19,,,,,,
electromagnet-processor-t3,Electromagnet Processor,BUILDING,3,2,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,33,Cobalt,29,Climate Controller,25,Iron,23,Reactive Coating,21,,,,
electromagnet-processor-t4,Electromagnet Processor,BUILDING,4,2,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,38,Cobalt,35,Climate Controller,30,Heat Exchange Coils,27,Reactive Coating,25,Crystal Matrix,23,,
electromagnet-processor-t5,Electromagnet Processor,BUILDING,5,2,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,45,Cobalt,42,Climate Controller,35,Alloy Frame,32,Reactive Coating,30,Crystal Matrix,27,Current Limiter,25
electromagnetic-barrier-processor-t1,Electromagnetic Barrier Processor,BUILDING,1,2,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Reactive Coating,23,Heat Dissipator,20,Climate Controller,17,,,,,,,,
electromagnetic-barrier-processor-t2,Electromagnetic Barrier Processor,BUILDING,2,2,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Reactive Coating,27,Heat Dissipator,24,Climate Controller,20,Processing Matrix,19,,,,,,
electromagnetic-barrier-processor-t3,Electromagnetic Barrier Processor,BUILDING,3,2,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Reactive Coating,32,Heat Dissipator,29,Climate Controller,24,Processing Matrix,23,Utility Conduit,21,,,,
electromagnetic-barrier-processor-t4,Electromagnetic Barrier Processor,BUILDING,4,2,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Reactive Coating,38,Heat Dissipator,35,Climate Controller,29,Processing Matrix,27,Utility Conduit,26,Boron,23,,
electromagnetic-barrier-processor-t5,Electromagnetic Barrier Processor,BUILDING,5,2,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Reactive Coating,45,Heat Dissipator,41,Climate Controller,35,Processing Matrix,32,Utility Conduit,31,Structural Joint,28,Thermal Catalyst,25
electronics-processor-t1,Electronics Processor,BUILDING,1,1,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Sensor Array,25,Core Stabilizer,22,Barrier Material,19,,,,,,,,
electronics-processor-t2,Electronics Processor,BUILDING,2,1,45,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Sensor Array,30,Core Stabilizer,27,Barrier Material,23,Flow Controller,21,,,,,,
electronics-processor-t3,Electronics Processor,BUILDING,3,1,30,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Sensor Array,36,Core Stabilizer,33,Barrier Material,27,Flow Controller,25,Exotic Matter Core,23,,,,
electronics-processor-t4,Electronics Processor,BUILDING,4,1,25,Barren Planet,MUD;ONI;USTUR,Processing,1,Sensor Array,42,Core Stabilizer,39,Barrier Material,32,Flow Controller,30,Exotic Matter Core,28,Structural Shell,25,,
electronics-processor-t5,Electronics Processor,BUILDING,5,1,20,Dark Planet,MUD;ONI;USTUR,Processing,1,Sensor Array,50,Core Stabilizer,46,Barrier Material,38,Flow Controller,36,Exotic Matter Core,33,Structural Shell,29,Transfer Lines,27
em-bio-core-processor-t1,EM Bio Core Processor,BUILDING,1,5,60,Ice Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Energy Network Core,14,Lunar Energy Matrix,11,,,,,,,,
em-bio-core-processor-t2,EM Bio Core Processor,BUILDING,2,5,45,Gas Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,20,Energy Network Core,17,Lunar Energy Matrix,13,Living Metal Network,13,,,,,,
em-bio-core-processor-t3,EM Bio Core Processor,BUILDING,3,5,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,24,Energy Network Core,20,Lunar Energy Matrix,16,Living Metal Network,16,Particle Accelerator,15,,,,
em-bio-core-processor-t4,EM Bio Core Processor,BUILDING,4,5,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,28,Energy Network Core,24,Lunar Energy Matrix,20,Living Metal Network,19,Particle Accelerator,18,Utility Integration Core,17,,
em-bio-core-processor-t5,EM Bio Core Processor,BUILDING,5,5,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,33,Energy Network Core,28,Lunar Energy Matrix,24,Living Metal Network,22,Particle Accelerator,22,Utility Integration Core,20,Super Conductor,19
em-quantum-core-processor-t1,EM Quantum Core Processor,BUILDING,1,4,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,19,Abyssal Energy Core,16,Launch Control Core,13,,,,,,,,
em-quantum-core-processor-t2,EM Quantum Core Processor,BUILDING,2,4,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,23,Abyssal Energy Core,19,Launch Control Core,16,Quantum Processor,15,,,,,,
em-quantum-core-processor-t3,EM Quantum Core Processor,BUILDING,3,4,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,28,Abyssal Energy Core,23,Launch Control Core,19,Quantum Processor,18,Navigation Control Core,17,,,,
em-quantum-core-processor-t4,EM Quantum Core Processor,BUILDING,4,4,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,34,Abyssal Energy Core,28,Launch Control Core,23,Quantum Processor,22,Navigation Control Core,20,Iridium Armor Plating,19,,
em-quantum-core-processor-t5,EM Quantum Core Processor,BUILDING,5,4,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,40,Abyssal Energy Core,33,Launch Control Core,28,Quantum Processor,26,Navigation Control Core,24,Iridium Armor Plating,23,Dodiline Matrix,21
em-shielding-processor-t1,EM Shielding Processor,BUILDING,1,2,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,23,Reactive Coating,20,Climate Controller,17,,,,,,,,
em-shielding-processor-t2,EM Shielding Processor,BUILDING,2,2,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,27,Reactive Coating,24,Climate Controller,20,Utility Conduit,19,,,,,,
em-shielding-processor-t3,EM Shielding Processor,BUILDING,3,2,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,32,Reactive Coating,28,Climate Controller,24,Utility Conduit,23,Heat Dissipator,21,,,,
em-shielding-processor-t4,EM Shielding Processor,BUILDING,4,2,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,38,Reactive Coating,34,Climate Controller,28,Utility Conduit,28,Heat Dissipator,25,Processing Matrix,23,,
em-shielding-processor-t5,EM Shielding Processor,BUILDING,5,2,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,45,Reactive Coating,40,Climate Controller,33,Utility Conduit,33,Heat Dissipator,30,Processing Matrix,27,Manganese,25
emergency-suppressant-processor-t1,Emergency Suppressant Processor,BUILDING,1,2,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Bio Stabilizer,23,Current Limiter,20,Climate Controller,17,,,,,,,,
emergency-suppressant-processor-t2,Emergency Suppressant Processor,BUILDING,2,2,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Bio Stabilizer,27,Current Limiter,24,Climate Controller,20,Manganese,19,,,,,,
emergency-suppressant-processor-t3,Emergency Suppressant Processor,BUILDING,3,2,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Bio Stabilizer,32,Current Limiter,28,Climate Controller,24,Manganese,23,Crystal Matrix,21,,,,
emergency-suppressant-processor-t4,Emergency Suppressant Processor,BUILDING,4,2,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Bio Stabilizer,39,Current Limiter,33,Climate Controller,29,Manganese,28,Crystal Matrix,26,Reactive Coating,23,,
emergency-suppressant-processor-t5,Emergency Suppressant Processor,BUILDING,5,2,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Bio Stabilizer,46,Current Limiter,40,Climate Controller,35,Manganese,33,Crystal Matrix,31,Reactive Coating,28,Heat Dissipator,25
emergency-transmitter-processor-t1,Emergency Transmitter Processor,BUILDING,1,2,60,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,23,Reactive Coating,20,Thermal Catalyst,17,,,,,,,,
emergency-transmitter-processor-t2,Emergency Transmitter Processor,BUILDING,2,2,45,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,28,Reactive Coating,24,Thermal Catalyst,21,Heat Dissipator,19,,,,,,
emergency-transmitter-processor-t3,Emergency Transmitter Processor,BUILDING,3,2,30,Barren Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,34,Reactive Coating,28,Thermal Catalyst,25,Heat Dissipator,23,Rhenium,21,,,,
emergency-transmitter-processor-t4,Emergency Transmitter Processor,BUILDING,4,2,25,Dark Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,41,Reactive Coating,33,Thermal Catalyst,30,Heat Dissipator,27,Field Harmonizer,25,Climate Controller,23,,
emergency-transmitter-processor-t5,Emergency Transmitter Processor,BUILDING,5,2,20,Ice Giant,MUD;ONI;USTUR,Processing,1,Processing Matrix,49,Reactive Coating,39,Thermal Catalyst,35,Heat Dissipator,32,Inert Gas Canisters,30,Climate Controller,28,Utility Conduit,25
emp-matrix-core-processor-t1,EMP Matrix Core Processor,BUILDING,1,3,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Steel,21,Capacitor Matrix Core,18,Platinum,15,,,,,,,,
emp-matrix-core-processor-t2,EMP Matrix Core Processor,BUILDING,2,3,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Steel,25,Capacitor Matrix Core,21,Platinum,18,Aerogel,17,,,,,,
emp-matrix-core-processor-t3,EMP Matrix Core Processor,BUILDING,3,3,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Steel,29,Capacitor Matrix Core,25,Platinum,22,Aerogel,21,Energy Management Hub,19,,,,
emp-matrix-core-processor-t4,EMP Matrix Core Processor,BUILDING,4,3,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Steel,35,Capacitor Matrix Core,30,Platinum,27,Aerogel,25,Energy Management Hub,23,Neural Interface,21,,
emp-matrix-core-processor-t5,EMP Matrix Core Processor,BUILDING,5,3,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Steel,41,Capacitor Matrix Core,36,Platinum,32,Aerogel,30,Energy Management Hub,27,Neural Interface,26,EMP Matrix Core,23
energy-absorption-core-processor-t1,Energy Absorption Core Processor,BUILDING,1,2,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Reactive Coating,23,Heat Dissipator,20,Cobalt,17,,,,,,,,
energy-absorption-core-processor-t2,Energy Absorption Core Processor,BUILDING,2,2,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Reactive Coating,27,Heat Dissipator,24,Cobalt,21,Processing Matrix,19,,,,,,
energy-absorption-core-processor-t3,Energy Absorption Core Processor,BUILDING,3,2,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Reactive Coating,32,Heat Dissipator,29,Cobalt,26,Processing Matrix,23,Thermal Catalyst,21,,,,
energy-absorption-core-processor-t4,Energy Absorption Core Processor,BUILDING,4,2,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Reactive Coating,38,Heat Dissipator,34,Cobalt,31,Processing Matrix,27,Thermal Catalyst,25,Climate Controller,23,,
energy-absorption-core-processor-t5,Energy Absorption Core Processor,BUILDING,5,2,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Reactive Coating,46,Heat Dissipator,40,Cobalt,37,Processing Matrix,32,Thermal Catalyst,30,Climate Controller,28,Crystal Matrix,25
energy-burst-controller-processor-t1,Energy Burst Controller Processor,BUILDING,1,1,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,25,Pump Assembly,22,Core Stabilizer,19,,,,,,,,
energy-burst-controller-processor-t2,Energy Burst Controller Processor,BUILDING,2,1,45,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,30,Pump Assembly,26,Core Stabilizer,23,Exotic Matter Core,21,,,,,,
energy-burst-controller-processor-t3,Energy Burst Controller Processor,BUILDING,3,1,30,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,36,Pump Assembly,31,Core Stabilizer,28,Exotic Matter Core,25,Flow Controller,23,,,,
energy-burst-controller-processor-t4,Energy Burst Controller Processor,BUILDING,4,1,25,Barren Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,44,Pump Assembly,36,Core Stabilizer,33,Exotic Matter Core,30,Flow Controller,27,Sensor Array,25,,
energy-burst-controller-processor-t5,Energy Burst Controller Processor,BUILDING,5,1,20,Dark Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,52,Pump Assembly,43,Core Stabilizer,39,Exotic Matter Core,36,Flow Controller,33,Sensor Array,29,Heat Exchange Coils,27
energy-cells-processor-t1,Energy Cells Processor,BUILDING,1,1,60,Ice Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,25,Sensor Array,22,Core Stabilizer,19,,,,,,,,
energy-cells-processor-t2,Energy Cells Processor,BUILDING,2,1,45,Gas Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,30,Sensor Array,26,Core Stabilizer,23,Generator Coils,21,,,,,,
energy-cells-processor-t3,Energy Cells Processor,BUILDING,3,1,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Transfer Lines,36,Sensor Array,31,Core Stabilizer,27,Generator Coils,26,Barrier Material,23,,,,
energy-cells-processor-t4,Energy Cells Processor,BUILDING,4,1,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,43,Sensor Array,37,Core Stabilizer,33,Generator Coils,31,Barrier Material,27,Exotic Matter Core,25,,
energy-cells-processor-t5,Energy Cells Processor,BUILDING,5,1,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,52,Sensor Array,45,Core Stabilizer,39,Generator Coils,37,Barrier Material,32,Exotic Matter Core,29,Protective Coating,27
energy-connector-processor-t1,Energy Connector Processor,BUILDING,1,2,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Cobalt,23,Processing Matrix,20,Climate Controller,17,,,,,,,,
energy-connector-processor-t2,Energy Connector Processor,BUILDING,2,2,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Cobalt,27,Processing Matrix,24,Climate Controller,20,Crystal Matrix,19,,,,,,
energy-connector-processor-t3,Energy Connector Processor,BUILDING,3,2,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Cobalt,32,Processing Matrix,28,Climate Controller,24,Crystal Matrix,23,Current Limiter,21,,,,
energy-connector-processor-t4,Energy Connector Processor,BUILDING,4,2,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Cobalt,38,Processing Matrix,33,Climate Controller,28,Crystal Matrix,28,Current Limiter,25,Proximity Detector,23,,
energy-connector-processor-t5,Energy Connector Processor,BUILDING,5,2,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Cobalt,44,Processing Matrix,39,Climate Controller,34,Crystal Matrix,34,Current Limiter,30,Boron,28,Manganese,25
energy-crystal-matrix-processor-t1,Energy Crystal Matrix Processor,BUILDING,1,3,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Steel,21,Aerogel,18,Capacitor Matrix Core,15,,,,,,,,
energy-crystal-matrix-processor-t2,Energy Crystal Matrix Processor,BUILDING,2,3,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Steel,25,Aerogel,21,Capacitor Matrix Core,18,Platinum,17,,,,,,
energy-crystal-matrix-processor-t3,Energy Crystal Matrix Processor,BUILDING,3,3,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Steel,30,Aerogel,25,Capacitor Matrix Core,21,Platinum,20,Palladium Conductor,19,,,,
energy-crystal-matrix-processor-t4,Energy Crystal Matrix Processor,BUILDING,4,3,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Steel,36,Aerogel,30,Capacitor Matrix Core,25,Platinum,24,Palladium Conductor,23,Energy Management Hub,21,,
energy-crystal-matrix-processor-t5,Energy Crystal Matrix Processor,BUILDING,5,3,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Steel,42,Aerogel,36,Capacitor Matrix Core,30,Platinum,29,Palladium Conductor,28,Energy Management Hub,26,EMP Matrix Core,23
energy-focuser-processor-t1,Energy Focuser Processor,BUILDING,1,1,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,25,Core Stabilizer,22,Flow Controller,19,,,,,,,,
energy-focuser-processor-t2,Energy Focuser Processor,BUILDING,2,1,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,29,Core Stabilizer,26,Flow Controller,22,Generator Coils,21,,,,,,
energy-focuser-processor-t3,Energy Focuser Processor,BUILDING,3,1,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,34,Core Stabilizer,31,Flow Controller,26,Generator Coils,25,Heat Exchange Coils,23,,,,
energy-focuser-processor-t4,Energy Focuser Processor,BUILDING,4,1,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Transfer Lines,40,Core Stabilizer,38,Flow Controller,31,Generator Coils,30,Heat Exchange Coils,27,Field Coils,25,,
energy-focuser-processor-t5,Energy Focuser Processor,BUILDING,5,1,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,48,Core Stabilizer,45,Flow Controller,37,Generator Coils,36,Heat Exchange Coils,32,Field Coils,30,Barrier Material,27
energy-management-hub-processor-t1,Energy Management Hub Processor,BUILDING,1,3,60,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,21,Aerogel,18,Platinum,15,,,,,,,,
energy-management-hub-processor-t2,Energy Management Hub Processor,BUILDING,2,3,45,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,25,Aerogel,22,Platinum,18,Steel,17,,,,,,
energy-management-hub-processor-t3,Energy Management Hub Processor,BUILDING,3,3,30,Barren Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,30,Aerogel,26,Platinum,22,Steel,20,Fuel Control Core,19,,,,
energy-management-hub-processor-t4,Energy Management Hub Processor,BUILDING,4,3,25,Dark Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,36,Aerogel,31,Platinum,26,Steel,24,Fuel Control Core,23,Energy Crystal Matrix,21,,
energy-management-hub-processor-t5,Energy Management Hub Processor,BUILDING,5,3,20,Ice Giant,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,44,Aerogel,37,Platinum,31,Steel,28,Fuel Control Core,27,Energy Crystal Matrix,26,Palladium,23
energy-modulator-processor-t1,Energy Modulator Processor,BUILDING,1,1,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Barrier Material,25,Core Stabilizer,22,Sensor Array,19,,,,,,,,
energy-modulator-processor-t2,Energy Modulator Processor,BUILDING,2,1,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Barrier Material,30,Core Stabilizer,26,Sensor Array,23,Transfer Lines,21,,,,,,
energy-modulator-processor-t3,Energy Modulator Processor,BUILDING,3,1,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,35,Core Stabilizer,30,Sensor Array,28,Transfer Lines,25,Heat Circulation Pipes,23,,,,
energy-modulator-processor-t4,Energy Modulator Processor,BUILDING,4,1,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,42,Core Stabilizer,36,Sensor Array,33,Transfer Lines,30,Heat Circulation Pipes,28,Protective Coating,25,,
energy-modulator-processor-t5,Energy Modulator Processor,BUILDING,5,1,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,50,Core Stabilizer,43,Sensor Array,39,Transfer Lines,36,Heat Circulation Pipes,34,Protective Coating,30,Field Coils,27
energy-network-core-processor-t1,Energy Network Core Processor,BUILDING,1,5,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Particle Accelerator,14,Living Metal Network,11,,,,,,,,
energy-network-core-processor-t2,Energy Network Core Processor,BUILDING,2,5,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,21,Particle Accelerator,17,Living Metal Network,13,Strange Emitter,13,,,,,,
energy-network-core-processor-t3,Energy Network Core Processor,BUILDING,3,5,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,25,Particle Accelerator,21,Living Metal Network,16,Strange Emitter,16,Processing Integration Core,15,,,,
energy-network-core-processor-t4,Energy Network Core Processor,BUILDING,4,5,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,30,Particle Accelerator,25,Living Metal Network,19,Strange Emitter,19,Processing Integration Core,18,Super Conductor,17,,
energy-network-core-processor-t5,Energy Network Core Processor,BUILDING,5,5,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,36,Particle Accelerator,30,Living Metal Network,23,Strange Emitter,23,Processing Integration Core,21,Super Conductor,20,Processing Platform Core,19
energy-substrate-processor-t1,Energy Substrate Processor,BUILDING,1,4,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,19,Electromagnetic Resonator,16,Iridium,13,,,,,,,,
