OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,InternalRecipeID
ship-component-subwarp-engine-cmd-t3,Subwarp Engine CMD T3,SHIP_COMPONENTS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CMD T2,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-subwarp-engine-cmd-t3
ship-component-subwarp-engine-cmd-t4,Subwarp Engine CMD T4,SHIP_COMPONENTS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CMD T3,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-subwarp-engine-cmd-t4
ship-component-subwarp-engine-cmd-t5,Subwarp Engine CMD T5,SHIP_COMPONENTS,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CMD T4,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-subwarp-engine-cmd-t5
ship-component-subwarp-engine-class8-t1,Subwarp Engine CLASS8 T1,SHIP_COMPONENTS,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,,,complete,ship-component-subwarp-engine-class8-t1
ship-component-subwarp-engine-class8-t2,Subwarp Engine CLASS8 T2,SHIP_COMPONENTS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CLASS8 T1,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-subwarp-engine-class8-t2
ship-component-subwarp-engine-class8-t3,Subwarp Engine CLASS8 T3,SHIP_COMPONENTS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CLASS8 T2,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-subwarp-engine-class8-t3
ship-component-subwarp-engine-class8-t4,Subwarp Engine CLASS8 T4,SHIP_COMPONENTS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CLASS8 T3,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-subwarp-engine-class8-t4
ship-component-subwarp-engine-class8-t5,Subwarp Engine CLASS8 T5,SHIP_COMPONENTS,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine CLASS8 T4,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-subwarp-engine-class8-t5
ship-component-subwarp-engine-ttn-t1,Subwarp Engine TTN T1,SHIP_COMPONENTS,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,,,complete,ship-component-subwarp-engine-ttn-t1
ship-component-subwarp-engine-ttn-t2,Subwarp Engine TTN T2,SHIP_COMPONENTS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine TTN T1,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-subwarp-engine-ttn-t2
ship-component-subwarp-engine-ttn-t3,Subwarp Engine TTN T3,SHIP_COMPONENTS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine TTN T2,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-subwarp-engine-ttn-t3
ship-component-subwarp-engine-ttn-t4,Subwarp Engine TTN T4,SHIP_COMPONENTS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine TTN T3,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-subwarp-engine-ttn-t4
ship-component-subwarp-engine-ttn-t5,Subwarp Engine TTN T5,SHIP_COMPONENTS,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Subwarp Engine TTN T4,1,Propulsion Core,1,Engine Manifold,1,Fuel Injector,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-subwarp-engine-ttn-t5
ship-component-warp-drive-xxs-t1,Warp Drive XXS T1,SHIP_COMPONENTS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,,,complete,ship-component-warp-drive-xxs-t1
ship-component-warp-drive-xxs-t2,Warp Drive XXS T2,SHIP_COMPONENTS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XXS T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xxs-t2
ship-component-warp-drive-xxs-t3,Warp Drive XXS T3,SHIP_COMPONENTS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XXS T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xxs-t3
ship-component-warp-drive-xxs-t4,Warp Drive XXS T4,SHIP_COMPONENTS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XXS T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xxs-t4
ship-component-warp-drive-xxs-t5,Warp Drive XXS T5,SHIP_COMPONENTS,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XXS T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xxs-t5
ship-component-warp-drive-xs-t1,Warp Drive XS T1,SHIP_COMPONENTS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,,,complete,ship-component-warp-drive-xs-t1
ship-component-warp-drive-xs-t2,Warp Drive XS T2,SHIP_COMPONENTS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XS T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xs-t2
ship-component-warp-drive-xs-t3,Warp Drive XS T3,SHIP_COMPONENTS,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XS T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xs-t3
ship-component-warp-drive-xs-t4,Warp Drive XS T4,SHIP_COMPONENTS,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XS T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xs-t4
ship-component-warp-drive-xs-t5,Warp Drive XS T5,SHIP_COMPONENTS,5,3600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive XS T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-xs-t5
ship-component-warp-drive-s-t1,Warp Drive S T1,SHIP_COMPONENTS,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,,,complete,ship-component-warp-drive-s-t1
ship-component-warp-drive-s-t2,Warp Drive S T2,SHIP_COMPONENTS,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive S T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-s-t2
ship-component-warp-drive-s-t3,Warp Drive S T3,SHIP_COMPONENTS,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive S T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-s-t3
ship-component-warp-drive-s-t4,Warp Drive S T4,SHIP_COMPONENTS,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive S T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-s-t4
ship-component-warp-drive-s-t5,Warp Drive S T5,SHIP_COMPONENTS,5,4800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive S T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-s-t5
ship-component-warp-drive-m-t1,Warp Drive M T1,SHIP_COMPONENTS,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,,,complete,ship-component-warp-drive-m-t1
ship-component-warp-drive-m-t2,Warp Drive M T2,SHIP_COMPONENTS,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive M T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-m-t2
ship-component-warp-drive-m-t3,Warp Drive M T3,SHIP_COMPONENTS,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive M T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-m-t3
ship-component-warp-drive-m-t4,Warp Drive M T4,SHIP_COMPONENTS,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive M T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-m-t4
ship-component-warp-drive-m-t5,Warp Drive M T5,SHIP_COMPONENTS,5,6000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive M T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,,,,,,,,,,,complete,ship-component-warp-drive-m-t5
ship-component-warp-drive-l-t1,Warp Drive L T1,SHIP_COMPONENTS,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,,,,,,,,,,,complete,ship-component-warp-drive-l-t1
ship-component-warp-drive-l-t2,Warp Drive L T2,SHIP_COMPONENTS,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive L T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,,,,,,,,,complete,ship-component-warp-drive-l-t2
ship-component-warp-drive-l-t3,Warp Drive L T3,SHIP_COMPONENTS,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive L T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,,,,,,,,,complete,ship-component-warp-drive-l-t3
ship-component-warp-drive-l-t4,Warp Drive L T4,SHIP_COMPONENTS,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive L T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,,,,,,,,,complete,ship-component-warp-drive-l-t4
ship-component-warp-drive-l-t5,Warp Drive L T5,SHIP_COMPONENTS,5,7200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive L T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,,,,,,,,,complete,ship-component-warp-drive-l-t5
ship-component-warp-drive-cap-t1,Warp Drive CAP T1,SHIP_COMPONENTS,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,,,,,,,,,complete,ship-component-warp-drive-cap-t1
ship-component-warp-drive-cap-t2,Warp Drive CAP T2,SHIP_COMPONENTS,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CAP T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,,,,,,,complete,ship-component-warp-drive-cap-t2
ship-component-warp-drive-cap-t3,Warp Drive CAP T3,SHIP_COMPONENTS,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CAP T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,,,,,,,complete,ship-component-warp-drive-cap-t3
ship-component-warp-drive-cap-t4,Warp Drive CAP T4,SHIP_COMPONENTS,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CAP T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,,,,,,,complete,ship-component-warp-drive-cap-t4
ship-component-warp-drive-cap-t5,Warp Drive CAP T5,SHIP_COMPONENTS,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CAP T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,,,,,,,complete,ship-component-warp-drive-cap-t5
ship-component-warp-drive-cmd-t1,Warp Drive CMD T1,SHIP_COMPONENTS,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,,,complete,ship-component-warp-drive-cmd-t1
ship-component-warp-drive-cmd-t2,Warp Drive CMD T2,SHIP_COMPONENTS,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CMD T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-warp-drive-cmd-t2
ship-component-warp-drive-cmd-t3,Warp Drive CMD T3,SHIP_COMPONENTS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CMD T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-warp-drive-cmd-t3
ship-component-warp-drive-cmd-t4,Warp Drive CMD T4,SHIP_COMPONENTS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CMD T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-warp-drive-cmd-t4
ship-component-warp-drive-cmd-t5,Warp Drive CMD T5,SHIP_COMPONENTS,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CMD T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,,,,,complete,ship-component-warp-drive-cmd-t5
ship-component-warp-drive-class8-t1,Warp Drive CLASS8 T1,SHIP_COMPONENTS,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,,,complete,ship-component-warp-drive-class8-t1
ship-component-warp-drive-class8-t2,Warp Drive CLASS8 T2,SHIP_COMPONENTS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CLASS8 T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-warp-drive-class8-t2
ship-component-warp-drive-class8-t3,Warp Drive CLASS8 T3,SHIP_COMPONENTS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CLASS8 T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-warp-drive-class8-t3
ship-component-warp-drive-class8-t4,Warp Drive CLASS8 T4,SHIP_COMPONENTS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CLASS8 T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-warp-drive-class8-t4
ship-component-warp-drive-class8-t5,Warp Drive CLASS8 T5,SHIP_COMPONENTS,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive CLASS8 T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,,,complete,ship-component-warp-drive-class8-t5
ship-component-warp-drive-ttn-t1,Warp Drive TTN T1,SHIP_COMPONENTS,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,,,complete,ship-component-warp-drive-ttn-t1
ship-component-warp-drive-ttn-t2,Warp Drive TTN T2,SHIP_COMPONENTS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive TTN T1,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-warp-drive-ttn-t2
ship-component-warp-drive-ttn-t3,Warp Drive TTN T3,SHIP_COMPONENTS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive TTN T2,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-warp-drive-ttn-t3
ship-component-warp-drive-ttn-t4,Warp Drive TTN T4,SHIP_COMPONENTS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive TTN T3,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-warp-drive-ttn-t4
ship-component-warp-drive-ttn-t5,Warp Drive TTN T5,SHIP_COMPONENTS,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Warp Drive TTN T4,1,Warp Field Generator,1,Subspace Conduit,1,Exotic Stabilizer,1,Thrust Amplification Module,1,Propulsion Coordination Hub,1,Advanced Navigation Core,1,Massive Drive Assembly,1,Titan Propulsion Matrix,1,complete,ship-component-warp-drive-ttn-t5
ship-component-repair-rig-xxs-t1,Repair Rig XXS T1,SHIP_COMPONENTS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,,,complete,ship-component-repair-rig-xxs-t1
ship-component-repair-rig-xxs-t2,Repair Rig XXS T2,SHIP_COMPONENTS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Rig XXS T1,1,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,complete,ship-component-repair-rig-xxs-t2
ship-component-repair-rig-xxs-t3,Repair Rig XXS T3,SHIP_COMPONENTS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Rig XXS T2,1,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,complete,ship-component-repair-rig-xxs-t3
ship-component-repair-rig-xxs-t4,Repair Rig XXS T4,SHIP_COMPONENTS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Rig XXS T3,1,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,complete,ship-component-repair-rig-xxs-t4
ship-component-repair-rig-xxs-t5,Repair Rig XXS T5,SHIP_COMPONENTS,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Rig XXS T4,1,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,complete,ship-component-repair-rig-xxs-t5
ship-component-repair-rig-xs-t1,Repair Rig XS T1,SHIP_COMPONENTS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Repair Nanobots,1,Utility Controller,1,Diagnostic Suite,1,,,,,,,,,,,,,complete,ship-component-repair-rig-xs-t1
