"OutputID","OutputName","OutputType","OutputTier","ConstructionTime","PlanetTypes","Factions","ResourceType","FunctionalPurpose","UsageCategory","Ingredient1","Quantity1","Ingredient2","Quantity2","Ingredient3","Quantity3","Ingredient4","Quantity4","Ingredient5","Quantity5","Ingredient6","Quantity6","Ingredient7","Quantity7","Ingredient8","Quantity8","Ingredient9","Quantity9","CompletionStatus","InternalRecipeID"
"emp-burst-class8-t1","Emp Burst CLASS8 T1","SHIP_WEAPONS","1","540","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","","","complete","1631"
"emp-burst-class8-t2","Emp Burst CLASS8 T2","SHIP_WEAPONS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst CLASS8 T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1632"
"emp-burst-class8-t3","Emp Burst CLASS8 T3","SHIP_WEAPONS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst CLASS8 T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1633"
"emp-burst-class8-t4","Emp Burst CLASS8 T4","SHIP_WEAPONS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst CLASS8 T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1634"
"emp-burst-class8-t5","Emp Burst CLASS8 T5","SHIP_WEAPONS","5","10800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst CLASS8 T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1635"
"emp-burst-ttn-t1","Emp Burst TTN T1","SHIP_WEAPONS","1","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","","","complete","1636"
"emp-burst-ttn-t2","Emp Burst TTN T2","SHIP_WEAPONS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst TTN T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1637"
"emp-burst-ttn-t3","Emp Burst TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst TTN T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1638"
"emp-burst-ttn-t4","Emp Burst TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst TTN T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1639"
"emp-burst-ttn-t5","Emp Burst TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Burst TTN T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1640"
"emp-beam-xxxs-t1","Emp Beam XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","","","complete","1641"
"emp-beam-xxxs-t2","Emp Beam XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXXS T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1642"
"emp-beam-xxxs-t3","Emp Beam XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXXS T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1643"
"emp-beam-xxxs-t4","Emp Beam XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXXS T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1644"
"emp-beam-xxxs-t5","Emp Beam XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXXS T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1645"
"emp-beam-xxs-t1","Emp Beam XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","","","complete","1646"
"emp-beam-xxs-t2","Emp Beam XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXS T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1647"
"emp-beam-xxs-t3","Emp Beam XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXS T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1648"
"emp-beam-xxs-t4","Emp Beam XXS T4","SHIP_WEAPONS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXS T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1649"
"emp-beam-xxs-t5","Emp Beam XXS T5","SHIP_WEAPONS","5","2400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XXS T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1650"
"emp-beam-xs-t1","Emp Beam XS T1","SHIP_WEAPONS","1","180","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","","","complete","1651"
"emp-beam-xs-t2","Emp Beam XS T2","SHIP_WEAPONS","2","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XS T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1652"
"emp-beam-xs-t3","Emp Beam XS T3","SHIP_WEAPONS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XS T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1653"
"emp-beam-xs-t4","Emp Beam XS T4","SHIP_WEAPONS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XS T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1654"
"emp-beam-xs-t5","Emp Beam XS T5","SHIP_WEAPONS","5","3600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam XS T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1655"
"emp-beam-s-t1","Emp Beam S T1","SHIP_WEAPONS","1","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","","","complete","1656"
"emp-beam-s-t2","Emp Beam S T2","SHIP_WEAPONS","2","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam S T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1657"
"emp-beam-s-t3","Emp Beam S T3","SHIP_WEAPONS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam S T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1658"
"emp-beam-s-t4","Emp Beam S T4","SHIP_WEAPONS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam S T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1659"
"emp-beam-s-t5","Emp Beam S T5","SHIP_WEAPONS","5","4800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam S T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1660"
"emp-beam-m-t1","Emp Beam M T1","SHIP_WEAPONS","1","300","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","","","complete","1661"
"emp-beam-m-t2","Emp Beam M T2","SHIP_WEAPONS","2","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam M T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1662"
"emp-beam-m-t3","Emp Beam M T3","SHIP_WEAPONS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam M T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1663"
"emp-beam-m-t4","Emp Beam M T4","SHIP_WEAPONS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam M T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1664"
"emp-beam-m-t5","Emp Beam M T5","SHIP_WEAPONS","5","6000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam M T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","","","","","","","","","","","complete","1665"
"emp-beam-l-t1","Emp Beam L T1","SHIP_WEAPONS","1","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","","","","","","","","","","","complete","1666"
"emp-beam-l-t2","Emp Beam L T2","SHIP_WEAPONS","2","720","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam L T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","","","","","","","","","complete","1667"
"emp-beam-l-t3","Emp Beam L T3","SHIP_WEAPONS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam L T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","","","","","","","","","complete","1668"
"emp-beam-l-t4","Emp Beam L T4","SHIP_WEAPONS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam L T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","","","","","","","","","complete","1669"
"emp-beam-l-t5","Emp Beam L T5","SHIP_WEAPONS","5","7200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam L T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","","","","","","","","","complete","1670"
"emp-beam-cap-t1","Emp Beam CAP T1","SHIP_WEAPONS","1","420","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","","","","","","","","","complete","1671"
"emp-beam-cap-t2","Emp Beam CAP T2","SHIP_WEAPONS","2","840","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CAP T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","","","","","","","complete","1672"
"emp-beam-cap-t3","Emp Beam CAP T3","SHIP_WEAPONS","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CAP T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","","","","","","","complete","1673"
"emp-beam-cap-t4","Emp Beam CAP T4","SHIP_WEAPONS","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CAP T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","","","","","","","complete","1674"
"emp-beam-cap-t5","Emp Beam CAP T5","SHIP_WEAPONS","5","8400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CAP T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","","","","","","","complete","1675"
"emp-beam-cmd-t1","Emp Beam CMD T1","SHIP_WEAPONS","1","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","","","","","","","complete","1676"
"emp-beam-cmd-t2","Emp Beam CMD T2","SHIP_WEAPONS","2","960","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CMD T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","","","","","complete","1677"
"emp-beam-cmd-t3","Emp Beam CMD T3","SHIP_WEAPONS","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CMD T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","","","","","complete","1678"
"emp-beam-cmd-t4","Emp Beam CMD T4","SHIP_WEAPONS","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CMD T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","","","","","complete","1679"
"emp-beam-cmd-t5","Emp Beam CMD T5","SHIP_WEAPONS","5","9600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CMD T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","","","","","complete","1680"
"emp-beam-class8-t1","Emp Beam CLASS8 T1","SHIP_WEAPONS","1","540","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","","","complete","1681"
"emp-beam-class8-t2","Emp Beam CLASS8 T2","SHIP_WEAPONS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CLASS8 T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1682"
"emp-beam-class8-t3","Emp Beam CLASS8 T3","SHIP_WEAPONS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CLASS8 T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1683"
"emp-beam-class8-t4","Emp Beam CLASS8 T4","SHIP_WEAPONS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CLASS8 T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1684"
"emp-beam-class8-t5","Emp Beam CLASS8 T5","SHIP_WEAPONS","5","10800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam CLASS8 T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","","","complete","1685"
"emp-beam-ttn-t1","Emp Beam TTN T1","SHIP_WEAPONS","1","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","","","complete","1686"
"emp-beam-ttn-t2","Emp Beam TTN T2","SHIP_WEAPONS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam TTN T1","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1687"
"emp-beam-ttn-t3","Emp Beam TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam TTN T2","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1688"
"emp-beam-ttn-t4","Emp Beam TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam TTN T3","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1689"
"emp-beam-ttn-t5","Emp Beam TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Emp Beam TTN T4","1","EMP Payload Kit","1","EM Field Generator","1","Pulse Capacitor","1","Enhanced Barrel Assembly","1","Weapon Stabilization Matrix","1","Advanced Targeting Array","1","Fortress Weapon Platform","1","Titan Weapon Core","1","complete","1690"
"superchill-rapidfire-xxxs-t1","Superchill Rapidfire XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","","","complete","1691"
"superchill-rapidfire-xxxs-t2","Superchill Rapidfire XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXXS T1","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1692"
"superchill-rapidfire-xxxs-t3","Superchill Rapidfire XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXXS T2","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1693"
"superchill-rapidfire-xxxs-t4","Superchill Rapidfire XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXXS T3","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1694"
"superchill-rapidfire-xxxs-t5","Superchill Rapidfire XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXXS T4","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1695"
"superchill-rapidfire-xxs-t1","Superchill Rapidfire XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","","","complete","1696"
"superchill-rapidfire-xxs-t2","Superchill Rapidfire XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXS T1","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1697"
"superchill-rapidfire-xxs-t3","Superchill Rapidfire XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXS T2","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1698"
"superchill-rapidfire-xxs-t4","Superchill Rapidfire XXS T4","SHIP_WEAPONS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXS T3","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1699"
"superchill-rapidfire-xxs-t5","Superchill Rapidfire XXS T5","SHIP_WEAPONS","5","2400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","SHIP_WEAPONS","Superchill Rapidfire XXS T4","1","Superchill Payload Kit","1","Cryogenic Module","1","Thermal Controller","1","","","","","","","","","","","complete","1700"
