OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
passenger-cmd-t1,Passenger CMD T1,SHIP_MODULES,UTILITY,,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,9,Habitat Module,1,Life Support Core,1,Environmental Control,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,,,,,,
passenger-class8-t1,Passenger CLASS8 T1,SHIP_MODULES,UTILITY,,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,9,Habitat Module,1,Life Support Core,1,Environmental Control,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,,,,,,
passenger-ttn-t1,Passenger TTN T1,SHIP_MODULES,UTILITY,,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,9,Habitat Module,1,Life Support Core,1,Environmental Control,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,,,,,,
kinetic-rapidfire-xxxs-t1,Kinetic Rapidfire XXXS T1,SHIP_WEAPONS,KINETIC,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-xxs-t1,Kinetic Rapidfire XXS T1,SHIP_WEAPONS,KINETIC,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-xs-t1,Kinetic Rapidfire XS T1,SHIP_WEAPONS,KINETIC,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-s-t1,Kinetic Rapidfire S T1,SHIP_WEAPONS,KINETIC,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-m-t1,Kinetic Rapidfire M T1,SHIP_WEAPONS,KINETIC,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-l-t1,Kinetic Rapidfire L T1,SHIP_WEAPONS,KINETIC,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
kinetic-rapidfire-cap-t1,Kinetic Rapidfire CAP T1,SHIP_WEAPONS,KINETIC,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
kinetic-rapidfire-cmd-t1,Kinetic Rapidfire CMD T1,SHIP_WEAPONS,KINETIC,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
kinetic-rapidfire-class8-t1,Kinetic Rapidfire CLASS8 T1,SHIP_WEAPONS,KINETIC,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
kinetic-rapidfire-ttn-t1,Kinetic Rapidfire TTN T1,SHIP_WEAPONS,KINETIC,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Kinetic Payload Kit,1,Rapidfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
kinetic-cannon-xxxs-t1,Kinetic Cannon XXXS T1,SHIP_WEAPONS,KINETIC,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-cannon-xxs-t1,Kinetic Cannon XXS T1,SHIP_WEAPONS,KINETIC,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-cannon-xs-t1,Kinetic Cannon XS T1,SHIP_WEAPONS,KINETIC,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-cannon-s-t1,Kinetic Cannon S T1,SHIP_WEAPONS,KINETIC,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-cannon-m-t1,Kinetic Cannon M T1,SHIP_WEAPONS,KINETIC,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-cannon-l-t1,Kinetic Cannon L T1,SHIP_WEAPONS,KINETIC,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
kinetic-cannon-cap-t1,Kinetic Cannon CAP T1,SHIP_WEAPONS,KINETIC,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
kinetic-cannon-cmd-t1,Kinetic Cannon CMD T1,SHIP_WEAPONS,KINETIC,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
kinetic-cannon-class8-t1,Kinetic Cannon CLASS8 T1,SHIP_WEAPONS,KINETIC,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
kinetic-cannon-ttn-t1,Kinetic Cannon TTN T1,SHIP_WEAPONS,KINETIC,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Kinetic Payload Kit,1,Cannon Breech,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
kinetic-scatterfire-xxxs-t1,Kinetic Scatterfire XXXS T1,SHIP_WEAPONS,KINETIC,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-xxs-t1,Kinetic Scatterfire XXS T1,SHIP_WEAPONS,KINETIC,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-xs-t1,Kinetic Scatterfire XS T1,SHIP_WEAPONS,KINETIC,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-s-t1,Kinetic Scatterfire S T1,SHIP_WEAPONS,KINETIC,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-m-t1,Kinetic Scatterfire M T1,SHIP_WEAPONS,KINETIC,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-l-t1,Kinetic Scatterfire L T1,SHIP_WEAPONS,KINETIC,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
kinetic-scatterfire-cap-t1,Kinetic Scatterfire CAP T1,SHIP_WEAPONS,KINETIC,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
kinetic-scatterfire-cmd-t1,Kinetic Scatterfire CMD T1,SHIP_WEAPONS,KINETIC,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
kinetic-scatterfire-class8-t1,Kinetic Scatterfire CLASS8 T1,SHIP_WEAPONS,KINETIC,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
kinetic-scatterfire-ttn-t1,Kinetic Scatterfire TTN T1,SHIP_WEAPONS,KINETIC,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Kinetic Payload Kit,1,Scatterfire Controller,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
kinetic-burst-xxxs-t1,Kinetic Burst XXXS T1,SHIP_WEAPONS,KINETIC,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-burst-xxs-t1,Kinetic Burst XXS T1,SHIP_WEAPONS,KINETIC,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-burst-xs-t1,Kinetic Burst XS T1,SHIP_WEAPONS,KINETIC,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-burst-s-t1,Kinetic Burst S T1,SHIP_WEAPONS,KINETIC,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-burst-m-t1,Kinetic Burst M T1,SHIP_WEAPONS,KINETIC,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,,,,,,,,,,,,,,,,
kinetic-burst-l-t1,Kinetic Burst L T1,SHIP_WEAPONS,KINETIC,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
kinetic-burst-cap-t1,Kinetic Burst CAP T1,SHIP_WEAPONS,KINETIC,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
kinetic-burst-cmd-t1,Kinetic Burst CMD T1,SHIP_WEAPONS,KINETIC,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
kinetic-burst-class8-t1,Kinetic Burst CLASS8 T1,SHIP_WEAPONS,KINETIC,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
kinetic-burst-ttn-t1,Kinetic Burst TTN T1,SHIP_WEAPONS,KINETIC,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Kinetic Payload Kit,1,Burst Actuator,1,Weapon Housing,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
energy-rapidfire-xxxs-t1,Energy Rapidfire XXXS T1,SHIP_WEAPONS,ENERGY,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-rapidfire-xxs-t1,Energy Rapidfire XXS T1,SHIP_WEAPONS,ENERGY,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-rapidfire-xs-t1,Energy Rapidfire XS T1,SHIP_WEAPONS,ENERGY,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-rapidfire-s-t1,Energy Rapidfire S T1,SHIP_WEAPONS,ENERGY,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-rapidfire-m-t1,Energy Rapidfire M T1,SHIP_WEAPONS,ENERGY,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-rapidfire-l-t1,Energy Rapidfire L T1,SHIP_WEAPONS,ENERGY,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
energy-rapidfire-cap-t1,Energy Rapidfire CAP T1,SHIP_WEAPONS,ENERGY,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
energy-rapidfire-cmd-t1,Energy Rapidfire CMD T1,SHIP_WEAPONS,ENERGY,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
energy-rapidfire-class8-t1,Energy Rapidfire CLASS8 T1,SHIP_WEAPONS,ENERGY,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
energy-rapidfire-ttn-t1,Energy Rapidfire TTN T1,SHIP_WEAPONS,ENERGY,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Energy Payload Kit,1,Rapidfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
energy-cannon-xxxs-t1,Energy Cannon XXXS T1,SHIP_WEAPONS,ENERGY,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-cannon-xxs-t1,Energy Cannon XXS T1,SHIP_WEAPONS,ENERGY,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-cannon-xs-t1,Energy Cannon XS T1,SHIP_WEAPONS,ENERGY,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-cannon-s-t1,Energy Cannon S T1,SHIP_WEAPONS,ENERGY,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-cannon-m-t1,Energy Cannon M T1,SHIP_WEAPONS,ENERGY,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-cannon-l-t1,Energy Cannon L T1,SHIP_WEAPONS,ENERGY,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
energy-cannon-cap-t1,Energy Cannon CAP T1,SHIP_WEAPONS,ENERGY,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
energy-cannon-cmd-t1,Energy Cannon CMD T1,SHIP_WEAPONS,ENERGY,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
energy-cannon-class8-t1,Energy Cannon CLASS8 T1,SHIP_WEAPONS,ENERGY,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
energy-cannon-ttn-t1,Energy Cannon TTN T1,SHIP_WEAPONS,ENERGY,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Energy Payload Kit,1,Cannon Breech,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
energy-scatterfire-xxxs-t1,Energy Scatterfire XXXS T1,SHIP_WEAPONS,ENERGY,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t1,Energy Scatterfire XXS T1,SHIP_WEAPONS,ENERGY,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-scatterfire-xs-t1,Energy Scatterfire XS T1,SHIP_WEAPONS,ENERGY,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-scatterfire-s-t1,Energy Scatterfire S T1,SHIP_WEAPONS,ENERGY,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-scatterfire-m-t1,Energy Scatterfire M T1,SHIP_WEAPONS,ENERGY,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-scatterfire-l-t1,Energy Scatterfire L T1,SHIP_WEAPONS,ENERGY,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
energy-scatterfire-cap-t1,Energy Scatterfire CAP T1,SHIP_WEAPONS,ENERGY,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
energy-scatterfire-cmd-t1,Energy Scatterfire CMD T1,SHIP_WEAPONS,ENERGY,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
energy-scatterfire-class8-t1,Energy Scatterfire CLASS8 T1,SHIP_WEAPONS,ENERGY,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
energy-scatterfire-ttn-t1,Energy Scatterfire TTN T1,SHIP_WEAPONS,ENERGY,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Energy Payload Kit,1,Scatterfire Controller,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
energy-burst-xxxs-t1,Energy Burst XXXS T1,SHIP_WEAPONS,ENERGY,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-burst-xxs-t1,Energy Burst XXS T1,SHIP_WEAPONS,ENERGY,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-burst-xs-t1,Energy Burst XS T1,SHIP_WEAPONS,ENERGY,,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-burst-s-t1,Energy Burst S T1,SHIP_WEAPONS,ENERGY,,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-burst-m-t1,Energy Burst M T1,SHIP_WEAPONS,ENERGY,,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-burst-l-t1,Energy Burst L T1,SHIP_WEAPONS,ENERGY,,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
energy-burst-cap-t1,Energy Burst CAP T1,SHIP_WEAPONS,ENERGY,,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
energy-burst-cmd-t1,Energy Burst CMD T1,SHIP_WEAPONS,ENERGY,,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
energy-burst-class8-t1,Energy Burst CLASS8 T1,SHIP_WEAPONS,ENERGY,,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
energy-burst-ttn-t1,Energy Burst TTN T1,SHIP_WEAPONS,ENERGY,,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Energy Payload Kit,1,Burst Actuator,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
energy-beam-xxxs-t1,Energy Beam XXXS T1,SHIP_WEAPONS,ENERGY,,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,,,,,,,,,,,,,,,,
energy-beam-xxs-t1,Energy Beam XXS T1,SHIP_WEAPONS,ENERGY,,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,6,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,,,,,,,,,,,,,,,,
