OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
emp-beam-l,EMP Beam L,SHIP_WEAPONS,ELECTROMAGNETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum EMP System,1,Military EMP Array,1,Enhanced EMP Core,1,,,,,,,,,,,,,,,,
emp-beam-cap,EMP Beam CAP,SHIP_WEAPONS,ELECTROMAGNETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital EMP Grid,1,Quantum EMP System,1,Military EMP Array,1,,,,,,,,,,,,,,,,
emp-beam-cmd,EMP Beam CMD,SHIP_WEAPONS,ELECTROMAGNETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship EMP Core,1,Capital EMP Grid,1,Quantum EMP System,1,Military EMP Array,1,,,,,,,,,,,,,,
emp-beam-class8,EMP Beam CLASS8,SHIP_WEAPONS,ELECTROMAGNETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan EMP Matrix,1,Battleship EMP Core,1,Capital EMP Grid,1,Quantum EMP System,1,,,,,,,,,,,,,,
emp-beam-ttn,EMP Beam TTN,SHIP_WEAPONS,ELECTROMAGNETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity EMP Core,1,Titan EMP Matrix,1,Battleship EMP Core,1,Capital EMP Grid,1,,,,,,,,,,,,,,
superchill-rapidfire-xxxs,Superchill Rapidfire XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Rapidfire Controller,1,,,,,,,,,,,,,,,,,,
superchill-rapidfire-xxs,Superchill Rapidfire XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Rapidfire Controller,1,,,,,,,,,,,,,,,,,,
superchill-rapidfire-xs,Superchill Rapidfire XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Rapidfire Controller,1,Targeting Matrix,1,,,,,,,,,,,,,,,,
superchill-rapidfire-s,Superchill Rapidfire S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Rapidfire Controller,1,Targeting Matrix,1,,,,,,,,,,,,,,,,
superchill-rapidfire-m,Superchill Rapidfire M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Rapidfire Controller,1,,,,,,,,,,,,,,,,
superchill-rapidfire-l,Superchill Rapidfire L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-rapidfire-cap,Superchill Rapidfire CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-rapidfire-cmd,Superchill Rapidfire CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-rapidfire-class8,Superchill Rapidfire CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-rapidfire-ttn,Superchill Rapidfire TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-cannon-xxxs,Superchill Cannon XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
superchill-cannon-xxs,Superchill Cannon XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
superchill-cannon-xs,Superchill Cannon XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
superchill-cannon-s,Superchill Cannon S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
superchill-cannon-m,Superchill Cannon M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Cannon Breech,1,,,,,,,,,,,,,,,,
superchill-cannon-l,Superchill Cannon L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-cannon-cap,Superchill Cannon CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-cannon-cmd,Superchill Cannon CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-cannon-class8,Superchill Cannon CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-cannon-ttn,Superchill Cannon TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-scatterfire-xxxs,Superchill Scatterfire XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
superchill-scatterfire-xxs,Superchill Scatterfire XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
superchill-scatterfire-xs,Superchill Scatterfire XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,,,
superchill-scatterfire-s,Superchill Scatterfire S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,,,
superchill-scatterfire-m,Superchill Scatterfire M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
superchill-scatterfire-l,Superchill Scatterfire L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-scatterfire-cap,Superchill Scatterfire CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-scatterfire-cmd,Superchill Scatterfire CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-class8,Superchill Scatterfire CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-scatterfire-ttn,Superchill Scatterfire TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-burst-xxxs,Superchill Burst XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
superchill-burst-xxs,Superchill Burst XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
superchill-burst-xs,Superchill Burst XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
superchill-burst-s,Superchill Burst S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
superchill-burst-m,Superchill Burst M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-l,Superchill Burst L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-burst-cap,Superchill Burst CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-burst-cmd,Superchill Burst CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-class8,Superchill Burst CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-burst-ttn,Superchill Burst TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-beam-xxxs,Superchill Beam XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
superchill-beam-xxs,Superchill Beam XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
superchill-beam-xs,Superchill Beam XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Beam Focusing Array,1,Beam Targeting,1,,,,,,,,,,,,,,,,
superchill-beam-s,Superchill Beam S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Beam Focusing Array,1,Beam Targeting,1,,,,,,,,,,,,,,,,
superchill-beam-m,Superchill Beam M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-l,Superchill Beam L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-beam-cap,Superchill Beam CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-beam-cmd,Superchill Beam CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-beam-class8,Superchill Beam CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-beam-ttn,Superchill Beam TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
shockwave-cannon-xxxs,Shockwave Cannon XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Shockwave Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
shockwave-cannon-xxs,Shockwave Cannon XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Shockwave Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
shockwave-cannon-xs,Shockwave Cannon XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
shockwave-cannon-s,Shockwave Cannon S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
shockwave-cannon-m,Shockwave Cannon M,SHIP_WEAPONS,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Shockwave Array,1,Enhanced Shockwave Core,1,Cannon Breech,1,,,,,,,,,,,,,,,,
shockwave-cannon-l,Shockwave Cannon L,SHIP_WEAPONS,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,,,
shockwave-cannon-cap,Shockwave Cannon CAP,SHIP_WEAPONS,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,,,
shockwave-cannon-cmd,Shockwave Cannon CMD,SHIP_WEAPONS,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-cannon-class8,Shockwave Cannon CLASS8,SHIP_WEAPONS,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,,,
shockwave-cannon-ttn,Shockwave Cannon TTN,SHIP_WEAPONS,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,,,
shockwave-burst-xxxs,Shockwave Burst XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Shockwave Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
shockwave-burst-xxs,Shockwave Burst XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Shockwave Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
shockwave-burst-xs,Shockwave Burst XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
shockwave-burst-s,Shockwave Burst S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
shockwave-burst-m,Shockwave Burst M,SHIP_WEAPONS,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Shockwave Array,1,Enhanced Shockwave Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,
shockwave-burst-l,Shockwave Burst L,SHIP_WEAPONS,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,,,
shockwave-burst-cap,Shockwave Burst CAP,SHIP_WEAPONS,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,,,
shockwave-burst-cmd,Shockwave Burst CMD,SHIP_WEAPONS,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-burst-class8,Shockwave Burst CLASS8,SHIP_WEAPONS,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,,,
shockwave-burst-ttn,Shockwave Burst TTN,SHIP_WEAPONS,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,,,
gray-goo-cannon-xxxs,Gray Goo Cannon XXXS,SHIP_WEAPONS,WEAPONS,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Gray Goo Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
gray-goo-cannon-xxs,Gray Goo Cannon XXS,SHIP_WEAPONS,WEAPONS,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Gray Goo Payload Kit,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
gray-goo-cannon-xs,Gray Goo Cannon XS,SHIP_WEAPONS,WEAPONS,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Gray Goo Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
gray-goo-cannon-s,Gray Goo Cannon S,SHIP_WEAPONS,WEAPONS,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Gray Goo Core,1,Cannon Breech,1,Heavy Targeting,1,,,,,,,,,,,,,,,,
gray-goo-cannon-m,Gray Goo Cannon M,SHIP_WEAPONS,WEAPONS,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Gray Goo Array,1,Enhanced Gray Goo Core,1,Cannon Breech,1,,,,,,,,,,,,,,,,
gray-goo-cannon-l,Gray Goo Cannon L,SHIP_WEAPONS,WEAPONS,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Gray Goo System,1,Military Gray Goo Array,1,Enhanced Gray Goo Core,1,,,,,,,,,,,,,,,,
gray-goo-cannon-cap,Gray Goo Cannon CAP,SHIP_WEAPONS,WEAPONS,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,Military Gray Goo Array,1,,,,,,,,,,,,,,,,
gray-goo-cannon-cmd,Gray Goo Cannon CMD,SHIP_WEAPONS,WEAPONS,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,Military Gray Goo Array,1,,,,,,,,,,,,,,
gray-goo-cannon-class8,Gray Goo Cannon CLASS8,SHIP_WEAPONS,WEAPONS,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Gray Goo Matrix,1,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,,,,,,,,,,,,,,
gray-goo-cannon-ttn,Gray Goo Cannon TTN,SHIP_WEAPONS,WEAPONS,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Gray Goo Core,1,Titan Gray Goo Matrix,1,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,,,,,,,,,,,,,,
gray-goo-burst-xxxs,Gray Goo Burst XXXS,SHIP_WEAPONS,WEAPONS,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Gray Goo Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
gray-goo-burst-xxs,Gray Goo Burst XXS,SHIP_WEAPONS,WEAPONS,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Gray Goo Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
gray-goo-burst-xs,Gray Goo Burst XS,SHIP_WEAPONS,WEAPONS,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Gray Goo Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
gray-goo-burst-s,Gray Goo Burst S,SHIP_WEAPONS,WEAPONS,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Gray Goo Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
gray-goo-burst-m,Gray Goo Burst M,SHIP_WEAPONS,WEAPONS,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Gray Goo Array,1,Enhanced Gray Goo Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,
gray-goo-burst-l,Gray Goo Burst L,SHIP_WEAPONS,WEAPONS,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Gray Goo System,1,Military Gray Goo Array,1,Enhanced Gray Goo Core,1,,,,,,,,,,,,,,,,
gray-goo-burst-cap,Gray Goo Burst CAP,SHIP_WEAPONS,WEAPONS,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,Military Gray Goo Array,1,,,,,,,,,,,,,,,,
gray-goo-burst-cmd,Gray Goo Burst CMD,SHIP_WEAPONS,WEAPONS,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,Military Gray Goo Array,1,,,,,,,,,,,,,,
gray-goo-burst-class8,Gray Goo Burst CLASS8,SHIP_WEAPONS,WEAPONS,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Gray Goo Matrix,1,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,Quantum Gray Goo System,1,,,,,,,,,,,,,,
